#DATE;HOUR;HOME-TEAM;SCORE;AWAY-TEAM
05/11/2006;16:00;Ponte Preta/SP;1x2;São Caetano/SP
05/11/2006;18:10;Botafogo/RJ;2x1;Fluminense/RJ
05/11/2006;18:10;Paraná/PR;4x2;Palmeiras/SP
05/11/2006;18:10;Corinthians/SP;1x0;Santa Cruz/PE
08/11/2006;19:30;Juventude/RS;1x2;Grêmio/RS
08/11/2006;19:30;São Caetano/SP;3x1;Figueirense/SC
08/11/2006;19:30;Vasco/RJ;3x1;Paraná/PR
08/11/2006;20:30;Palmeiras/SP;3x0;Fortaleza/CE
08/11/2006;21:45;Internacional/RS;0x0;Santos/SP
08/11/2006;21:45;Atlético/PR;1x2;Corinthians/SP
08/11/2006;21:45;Goiás/GO;0x1;Flamengo/RJ
09/11/2006;20:30;Fluminense/RJ;0x0;Ponte Preta/SP
09/11/2006;20:30;São Paulo/SP;3x0;Botafogo/RJ
09/11/2006;20:30;Santa Cruz/PE;4x1;Cruzeiro/MG
11/11/2006;18:10;Internacional/RS;3x0;Fortaleza/CE
11/11/2006;18:10;Santos/SP;1x0;Paraná/PR
11/11/2006;18:10;Vasco/RJ;1x1;Juventude/RS
12/11/2006;16:00;Figueirense/SC;0x0;Corinthians/SP
12/11/2006;16:00;Ponte Preta/SP;3x0;Flamengo/RJ
12/11/2006;16:00;Goiás/GO;0x2;São Paulo/SP
12/11/2006;16:00;Fluminense/RJ;1x0;Cruzeiro/MG
12/11/2006;18:10;Atlético/PR;2x3;Grêmio/RS
12/11/2006;18:10;Santa Cruz/PE;0x3;São Caetano/SP
12/11/2006;18:10;Palmeiras/SP;2x1;Botafogo/RJ
18/11/2006;18:10;Grêmio/RS;3x1;Santa Cruz/PE
18/11/2006;18:10;Flamengo/RJ;0x2;Figueirense/SC
18/11/2006;18:10;Corinthians/SP;1x1;Fluminense/RJ
19/11/2006;16:00;Juventude/RS;3x2;Palmeiras/SP
19/11/2006;16:00;São Paulo/SP;1x1;Atlético/PR
19/11/2006;16:00;São Caetano/SP;0x1;Vasco/RJ
19/11/2006;18:10;Botafogo/RJ;2x2;Goiás/GO
19/11/2006;18:10;Fortaleza/CE;1x0;Ponte Preta/SP
19/11/2006;16:00;Paraná/PR;1x0;Internacional/RS
19/11/2006;18:10;Cruzeiro/MG;1x1;Santos/SP
26/11/2006;16:00;Botafogo/RJ;0x0;Corinthians/SP
26/11/2006;16:00;Grêmio/RS;3x0;Flamengo/RJ
26/11/2006;16:00;Juventude/RS;2x2;Fortaleza/CE
26/11/2006;16:00;São Paulo/SP;2x0;Cruzeiro/MG
26/11/2006;16:00;São Caetano/SP;0x2;Paraná/PR
26/11/2006;16:00;Atlético/PR;1x4;Figueirense/SC
26/11/2006;16:00;Vasco/RJ;1x1;Santos/SP
26/11/2006;16:00;Goiás/GO;3x0;Ponte Preta/SP
26/11/2006;16:00;Santa Cruz/PE;1x2;Fluminense/RJ
26/11/2006;16:00;Palmeiras/SP;1x4;Internacional/RS
02/12/2006;18:10;Internacional/RS;1x4;Goiás/GO
02/12/2006;18:10;Flamengo/RJ;4x1;São Caetano/SP
03/12/2006;18:10;Fortaleza/CE;1x0;Grêmio/RS
03/12/2006;18:10;Santos/SP;3x1;Santa Cruz/PE
03/12/2006;16:00;Fluminense/RJ;1x1;Palmeiras/SP
03/12/2006;16:00;Figueirense/SC;0x0;Vasco/RJ
03/12/2006;16:00;Ponte Preta/SP;1x1;Atlético/PR
03/12/2006;16:00;Paraná/PR;0x0;São Paulo/SP
03/12/2006;16:00;Cruzeiro/MG;3x1;Botafogo/RJ
03/12/2006;16:00;Corinthians/SP;5x3;Juventude/RS
12/05/2007;18:10;Figueirense/SC;3x6;Atlético/PR
12/05/2007;18:10;Fluminense/RJ;2x2;Cruzeiro/MG
12/05/2007;18:10;São Paulo/SP;2x0;Goiás/GO
13/05/2007;16:00;Atlético/MG;2x1;Náutico/PE
13/05/2007;16:00;Internacional/RS;2x3;Botafogo/RJ
13/05/2007;16:00;Flamengo/RJ;2x4;Palmeiras/SP
13/05/2007;16:00;Paraná/PR;3x0;Grêmio/RS
13/05/2007;18:10;América/RN;0x1;Vasco/RJ
13/05/2007;18:10;Corinthians/SP;1x0;Juventude/RS
13/05/2007;18:10;Sport/PE;4x1;Santos/SP
19/05/2007;18:10;Juventude/RS;1x2;Paraná/PR
19/05/2007;18:10;Atlético/PR;2x1;Internacional/RS
19/05/2007;18:10;Santos/SP;2x3;América/RN
20/05/2007;16:00;Goiás/GO;1x3;Flamengo/RJ
20/05/2007;16:00;Botafogo/RJ;2x1;Atlético/MG
20/05/2007;16:00;Cruzeiro/MG;0x3;Corinthians/SP
20/05/2007;16:00;Palmeiras/SP;2x1;Figueirense/SC
20/05/2007;18:10;Vasco/RJ;3x1;Sport/PE
20/05/2007;18:10;Náutico/PE;1x0;São Paulo/SP
20/05/2007;18:10;Grêmio/RS;2x0;Fluminense/RJ
26/05/2007;18:10;América/RN;0x1;Figueirense/SC
26/05/2007;18:10;Corinthians/SP;0x0;Atlético/MG
26/05/2007;18:10;Fluminense/RJ;3x0;Internacional/RS
27/05/2007;16:00;Atlético/PR;0x1;Santos/SP
27/05/2007;16:00;Náutico/PE;2x2;Vasco/RJ
27/05/2007;16:00;Grêmio/RS;1x0;Sport/PE
27/05/2007;16:00;São Paulo/SP;0x0;Palmeiras/SP
27/05/2007;18:10;Flamengo/RJ;2x2;Botafogo/RJ
27/05/2007;18:10;Cruzeiro/MG;3x4;Paraná/PR
27/05/2007;18:10;Goiás/GO;3x1;Juventude/RS
02/06/2007;18:10;Figueirense/SC;2x1;Goiás/GO
02/06/2007;18:10;Botafogo/RJ;3x0;Grêmio/RS
02/06/2007;18:10;Atlético/MG;1x1;Atlético/PR
03/06/2007;16:00;Palmeiras/SP;1x3;Cruzeiro/MG
03/06/2007;16:00;Sport/PE;2x2;Flamengo/RJ
03/06/2007;16:00;Santos/SP;1x1;Corinthians/SP
03/06/2007;16:00;Juventude/RS;3x0;América/RN
03/06/2007;18:10;Vasco/RJ;1x1;Fluminense/RJ
03/06/2007;18:10;Paraná/PR;0x1;São Paulo/SP
04/06/2007;20:30;Internacional/RS;2x0;Náutico/PE
09/06/2007;18:10;Náutico/PE;4x4;Paraná/PR
09/06/2007;18:10;Palmeiras/SP;1x1;Botafogo/RJ
09/06/2007;18:10;Vasco/RJ;4x0;Grêmio/RS
10/06/2007;16:00;América/RN;1x2;Corinthians/SP
10/06/2007;16:00;Fluminense/RJ;3x0;Sport/PE
10/06/2007;16:00;Figueirense/SC;4x0;Flamengo/RJ
10/06/2007;16:00;Atlético/PR;0x3;Goiás/GO
10/06/2007;18:10;Cruzeiro/MG;2x3;Juventude/RS
10/06/2007;18:10;São Paulo/SP;0x1;Atlético/MG
10/06/2007;18:10;Internacional/RS;1x0;Santos/SP
14/06/2007;20:30;Botafogo/RJ;4x0;Vasco/RJ
16/06/2007;18:10;Grêmio/RS;0x2;Cruzeiro/MG
16/06/2007;18:10;Corinthians/SP;0x0;Paraná/PR
16/06/2007;18:10;Flamengo/RJ;2x2;Internacional/RS
17/06/2007;16:00;Goiás/GO;3x1;Palmeiras/SP
17/06/2007;16:00;Atlético/MG;4x1;Figueirense/SC
17/06/2007;16:00;São Paulo/SP;2x0;Vasco/RJ
17/06/2007;16:00;Atlético/PR;1x1;Fluminense/RJ
17/06/2007;18:10;Sport/PE;2x2;América/RN
17/06/2007;18:10;Botafogo/RJ;3x1;Náutico/PE
17/06/2007;18:10;Juventude/RS;0x2;Santos/SP
23/06/2007;18:10;Paraná/PR;1x0;Sport/PE
23/06/2007;18:10;Juventude/RS;1x1;Figueirense/SC
24/06/2007;16:00;Palmeiras/SP;0x2;Atlético/PR
24/06/2007;16:00;América/RN;0x1;Fluminense/RJ
24/06/2007;16:00;Santos/SP;0x2;São Paulo/SP
24/06/2007;16:00;Cruzeiro/MG;4x2;Atlético/MG
24/06/2007;18:10;Náutico/PE;0x2;Goiás/GO
24/06/2007;18:10;Internacional/RS;0x2;Grêmio/RS
28/06/2007;20:30;Sport/PE;4x1;Náutico/PE
28/06/2007;20:30;Figueirense/SC;0x0;São Paulo/SP
30/06/2007;16:00;América/RN;0x3;Goiás/GO
30/06/2007;16:00;Cruzeiro/MG;3x1;Vasco/RJ
30/06/2007;16:00;Santos/SP;0x0;Grêmio/RS
30/06/2007;18:10;Fluminense/RJ;1x2;Botafogo/RJ
30/06/2007;18:10;Paraná/PR;2x2;Atlético/PR
30/06/2007;18:10;Internacional/RS;1x1;Atlético/MG
30/06/2007;18:10;Corinthians/SP;0x1;Palmeiras/SP
03/07/2007;19:30;Palmeiras/SP;2x0;América/RN
03/07/2007;20:30;Figueirense/SC;2x1;Cruzeiro/MG
03/07/2007;20:30;Atlético/PR;1x1;Náutico/PE
03/07/2007;20:30;Grêmio/RS;3x1;Juventude/RS
03/07/2007;20:30;Fluminense/RJ;0x0;Paraná/PR
03/07/2007;20:30;São Paulo/SP;1x0;Internacional/RS
03/07/2007;21:45;Goiás/GO;1x1;Botafogo/RJ
04/07/2007;16:00;Sport/PE;2x1;Corinthians/SP
04/07/2007;16:00;Atlético/MG;1x1;Flamengo/RJ
04/07/2007;16:00;Vasco/RJ;4x0;Santos/SP
06/07/2007;20:30;Paraná/PR;0x1;América/RN
07/07/2007;16:00;Botafogo/RJ;2x0;Atlético/PR
07/07/2007;16:00;Corinthians/SP;1x1;Fluminense/RJ
07/07/2007;16:00;Santos/SP;4x1;Cruzeiro/MG
07/07/2007;16:00;Atlético/MG;0x1;Grêmio/RS
07/07/2007;18:10;Goiás/GO;3x2;Sport/PE
07/07/2007;18:10;Internacional/RS;2x1;Figueirense/SC
07/07/2007;18:10;Náutico/PE;0x1;Palmeiras/SP
07/07/2007;18:10;Juventude/RS;2x1;Vasco/RJ
07/07/2007;18:10;São Paulo/SP;0x0;Flamengo/RJ
12/07/2007;20:30;Paraná/PR;1x2;Figueirense/SC
12/07/2007;20:30;Juventude/RS;1x1;Náutico/PE
12/07/2007;20:30;Vasco/RJ;1x0;Atlético/PR
14/07/2007;16:00;Sport/PE;2x0;Atlético/MG
14/07/2007;16:00;Santos/SP;3x0;Botafogo/RJ
14/07/2007;16:00;Grêmio/RS;1x1;Palmeiras/SP
14/07/2007;20:00;América/RN;1x2;Internacional/RS
14/07/2007;20:30;Cruzeiro/MG;2x1;Goiás/GO
14/07/2007;20:30;Corinthians/SP;1x1;São Paulo/SP
18/07/2007;19:30;Figueirense/SC;0x1;Sport/PE
18/07/2007;20:30;Atlético/PR;4x0;Juventude/RS
18/07/2007;20:30;Atlético/MG;4x1;América/RN
18/07/2007;21:45;Náutico/PE;1x4;Cruzeiro/MG
18/07/2007;21:45;São Paulo/SP;0x1;Fluminense/RJ
18/07/2007;21:45;Internacional/RS;3x0;Corinthians/SP
19/07/2007;20:30;Palmeiras/SP;2x2;Santos/SP
19/07/2007;20:30;Goiás/GO;0x0;Grêmio/RS
19/07/2007;20:30;Flamengo/RJ;1x2;Paraná/PR
21/07/2007;18:10;América/RN;2x1;Atlético/PR
21/07/2007;18:10;Juventude/RS;2x0;Internacional/RS
21/07/2007;18:10;Vasco/RJ;4x0;Atlético/MG
22/07/2007;16:00;Corinthians/SP;0x3;Náutico/PE
22/07/2007;16:00;Cruzeiro/MG;1x2;São Paulo/SP
22/07/2007;16:00;Grêmio/RS;1x0;Flamengo/RJ
22/07/2007;16:00;Fluminense/RJ;3x0;Goiás/GO
22/07/2007;18:10;Santos/SP;3x1;Figueirense/SC
22/07/2007;18:10;Paraná/PR;1x0;Palmeiras/SP
22/07/2007;18:10;Sport/PE;3x3;Botafogo/RJ
25/07/2007;19:30;Atlético/PR;2x2;Cruzeiro/MG
25/07/2007;19:30;Goiás/GO;1x0;Santos/SP
25/07/2007;20:30;Náutico/PE;0x2;Grêmio/RS
25/07/2007;20:30;Flamengo/RJ;3x1;América/RN
25/07/2007;21:45;Palmeiras/SP;3x2;Vasco/RJ
25/07/2007;21:45;Figueirense/SC;2x2;Corinthians/SP
25/07/2007;21:45;Internacional/RS;1x0;Paraná/PR
26/07/2007;20:30;Botafogo/RJ;3x1;Juventude/RS
26/07/2007;20:30;Atlético/MG;3x0;Fluminense/RJ
26/07/2007;20:30;São Paulo/SP;3x1;Sport/PE
28/07/2007;18:10;Santos/SP;1x2;Náutico/PE
28/07/2007;18:10;Grêmio/RS;1x1;Atlético/PR
28/07/2007;18:10;Vasco/RJ;4x1;Goiás/GO
29/07/2007;16:00;Corinthians/SP;2x2;Flamengo/RJ
29/07/2007;16:00;Sport/PE;1x5;Internacional/RS
29/07/2007;16:00;Juventude/RS;1x1;Palmeiras/SP
29/07/2007;16:00;Paraná/PR;1x3;Atlético/MG
29/07/2007;18:10;Fluminense/RJ;1x1;Figueirense/SC
29/07/2007;18:10;América/RN;0x1;São Paulo/SP
29/07/2007;18:10;Cruzeiro/MG;3x2;Botafogo/RJ
01/08/2007;19:30;Goiás/GO;2x0;Paraná/PR
01/08/2007;19:30;Náutico/PE;0x0;Fluminense/RJ
01/08/2007;20:30;Palmeiras/SP;1x2;Sport/PE
01/08/2007;20:30;Botafogo/RJ;4x2;América/RN
01/08/2007;21:45;Atlético/PR;2x2;Corinthians/SP
01/08/2007;21:45;Atlético/MG;1x2;Santos/SP
01/08/2007;21:45;Internacional/RS;0x2;Vasco/RJ
02/08/2007;20:30;Figueirense/SC;1x0;Grêmio/RS
02/08/2007;20:30;São Paulo/SP;3x1;Juventude/RS
04/08/2007;18:10;Corinthians/SP;1x0;Goiás/GO
04/08/2007;18:10;América/RN;1x5;Náutico/PE
04/08/2007;18:10;Sport/PE;3x2;Atlético/PR
05/08/2007;16:00;Fluminense/RJ;0x1;Palmeiras/SP
05/08/2007;16:00;Cruzeiro/MG;3x2;Internacional/RS
05/08/2007;16:00;Santos/SP;3x0;Flamengo/RJ
05/08/2007;16:00;Juventude/RS;1x2;Atlético/MG
05/08/2007;18:10;Vasco/RJ;2x2;Figueirense/SC
05/08/2007;18:10;Paraná/PR;0x0;Botafogo/RJ
05/08/2007;18:10;Grêmio/RS;0x2;São Paulo/SP
08/08/2007;19:30;Cruzeiro/MG;2x0;Sport/PE
08/08/2007;19:30;Juventude/RS;0x0;Fluminense/RJ
08/08/2007;21:45;Botafogo/RJ;0x2;São Paulo/SP
08/08/2007;20:30;Náutico/PE;4x2;Figueirense/SC
08/08/2007;21:45;Atlético/PR;2x0;Flamengo/RJ
08/08/2007;21:45;Goiás/GO;3x2;Atlético/MG
09/08/2007;20:30;Vasco/RJ;2x0;Corinthians/SP
09/08/2007;20:30;Grêmio/RS;3x0;América/RN
09/08/2007;20:30;Palmeiras/SP;1x1;Internacional/RS
09/08/2007;20:30;Santos/SP;2x0;Paraná/PR
11/08/2007;18:10;Sport/PE;3x0;Juventude/RS
11/08/2007;18:10;São Paulo/SP;2x0;Atlético/PR
11/08/2007;18:10;Flamengo/RJ;2x1;Náutico/PE
12/08/2007;16:00;Corinthians/SP;2x1;Grêmio/RS
12/08/2007;16:00;Atlético/MG;1x2;Palmeiras/SP
12/08/2007;16:00;Figueirense/SC;1x1;Botafogo/RJ
12/08/2007;16:00;Internacional/RS;1x0;Goiás/GO
12/08/2007;18:10;América/RN;1x2;Cruzeiro/MG
12/08/2007;18:10;Paraná/PR;0x0;Vasco/RJ
12/08/2007;18:10;Fluminense/RJ;3x0;Santos/SP
15/08/2007;20:30;Botafogo/RJ;2x3;Corinthians/SP
16/08/2007;20:30;Fluminense/RJ;0x1;Flamengo/RJ
18/08/2007;18:10;Atlético/PR;1x1;Figueirense/SC
18/08/2007;18:10;Grêmio/RS;2x0;Paraná/PR
18/08/2007;18:10;Santos/SP;2x0;Sport/PE
19/08/2007;16:00;Palmeiras/SP;2x1;Flamengo/RJ
19/08/2007;16:00;Náutico/PE;0x1;Atlético/MG
19/08/2007;16:00;Juventude/RS;2x2;Corinthians/SP
19/08/2007;16:00;Vasco/RJ;2x0;América/RN
19/08/2007;18:10;Goiás/GO;0x0;São Paulo/SP
19/08/2007;18:10;Botafogo/RJ;1x1;Internacional/RS
19/08/2007;18:10;Cruzeiro/MG;4x2;Fluminense/RJ
23/08/2007;20:30;Flamengo/RJ;4x0;Juventude/RS
25/08/2007;18:10;Corinthians/SP;0x3;Cruzeiro/MG
25/08/2007;18:10;Fluminense/RJ;1x1;Grêmio/RS
25/08/2007;18:10;Internacional/RS;1x0;Atlético/PR
26/08/2007;16:00;Paraná/PR;3x1;Juventude/RS
26/08/2007;16:00;Atlético/MG;1x2;Botafogo/RJ
26/08/2007;16:00;São Paulo/SP;5x0;Náutico/PE
26/08/2007;16:00;Figueirense/SC;1x2;Palmeiras/SP
26/08/2007;18:10;América/RN;1x4;Santos/SP
26/08/2007;18:10;Sport/PE;0x0;Vasco/RJ
26/08/2007;18:10;Flamengo/RJ;3x1;Goiás/GO
29/08/2007;19:30;Paraná/PR;2x2;Cruzeiro/MG
29/08/2007;19:30;Juventude/RS;2x0;Goiás/GO
29/08/2007;20:30;Palmeiras/SP;0x1;São Paulo/SP
29/08/2007;20:30;Botafogo/RJ;1x1;Flamengo/RJ
29/08/2007;20:30;Figueirense/SC;3x1;América/RN
29/08/2007;21:45;Sport/PE;2x0;Grêmio/RS
29/08/2007;21:45;Atlético/MG;5x2;Corinthians/SP
29/08/2007;21:45;Internacional/RS;1x4;Fluminense/RJ
30/08/2007;20:30;Santos/SP;3x1;Atlético/PR
30/08/2007;20:30;Vasco/RJ;4x1;Náutico/PE
01/09/2007;18:10;São Paulo/SP;6x0;Paraná/PR
01/09/2007;18:10;América/RN;0x3;Juventude/RS
01/09/2007;18:10;Flamengo/RJ;1x1;Sport/PE
02/09/2007;16:00;Corinthians/SP;2x0;Santos/SP
02/09/2007;16:00;Atlético/PR;1x0;Atlético/MG
02/09/2007;16:00;Cruzeiro/MG;5x0;Palmeiras/SP
02/09/2007;16:00;Grêmio/RS;3x0;Botafogo/RJ
02/09/2007;18:10;Goiás/GO;2x1;Figueirense/SC
02/09/2007;18:10;Fluminense/RJ;1x1;Vasco/RJ
02/09/2007;18:10;Náutico/PE;1x1;Internacional/RS
05/09/2007;19:30;Corinthians/SP;1x0;América/RN
05/09/2007;19:30;Goiás/GO;2x3;Atlético/PR
05/09/2007;20:30;Juventude/RS;1x0;Cruzeiro/MG
05/09/2007;20:30;Flamengo/RJ;4x1;Figueirense/SC
05/09/2007;21:45;Atlético/MG;0x0;São Paulo/SP
05/09/2007;21:45;Santos/SP;2x1;Internacional/RS
05/09/2007;21:45;Grêmio/RS;3x1;Vasco/RJ
06/09/2007;20:30;Paraná/PR;2x4;Náutico/PE
06/09/2007;20:30;Botafogo/RJ;1x1;Palmeiras/SP
06/09/2007;20:30;Sport/PE;0x2;Fluminense/RJ
08/09/2007;18:10;Cruzeiro/MG;2x0;Grêmio/RS
08/09/2007;18:10;Santos/SP;1x0;Juventude/RS
08/09/2007;16:00;Figueirense/SC;2x1;Atlético/MG
08/09/2007;16:00;Internacional/RS;3x0;Flamengo/RJ
09/09/2007;16:00;Paraná/PR;1x0;Corinthians/SP
09/09/2007;19:00;América/RN;1x1;Sport/PE
09/09/2007;19:00;Fluminense/RJ;2x0;Atlético/PR
09/09/2007;19:00;Palmeiras/SP;2x0;Goiás/GO
09/09/2007;19:00;Náutico/PE;4x1;Botafogo/RJ
08/09/2007;16:00;Vasco/RJ;0x2;São Paulo/SP
12/09/2007;20:30;Flamengo/RJ;3x1;Cruzeiro/MG
15/09/2007;18:10;Goiás/GO;0x3;Náutico/PE
15/09/2007;18:10;Fluminense/RJ;2x0;América/RN
15/09/2007;18:10;São Paulo/SP;2x1;Santos/SP
16/09/2007;16:00;Corinthians/SP;0x1;Botafogo/RJ
16/09/2007;16:00;Atlético/PR;2x1;Palmeiras/SP
16/09/2007;16:00;Sport/PE;3x1;Paraná/PR
16/09/2007;16:00;Atlético/MG;3x4;Cruzeiro/MG
16/09/2007;18:10;Figueirense/SC;4x1;Juventude/RS
16/09/2007;18:10;Grêmio/RS;1x0;Internacional/RS
16/09/2007;18:10;Flamengo/RJ;1x1;Vasco/RJ
22/09/2007;18:10;Goiás/GO;1x1;América/RN
22/09/2007;18:10;São Paulo/SP;2x0;Figueirense/SC
23/09/2007;18:10;Vasco/RJ;0x2;Cruzeiro/MG
23/09/2007;16:00;Palmeiras/SP;1x0;Corinthians/SP
23/09/2007;16:00;Náutico/PE;2x0;Sport/PE
23/09/2007;16:00;Atlético/MG;2x2;Internacional/RS
23/09/2007;16:00;Juventude/RS;2x2;Flamengo/RJ
23/09/2007;18:10;Atlético/PR;2x1;Paraná/PR
23/09/2007;18:10;Botafogo/RJ;0x2;Fluminense/RJ
22/09/2007;18:10;Grêmio/RS;1x0;Santos/SP
29/09/2007;18:10;Corinthians/SP;1x2;Sport/PE
29/09/2007;18:10;Náutico/PE;5x0;Atlético/PR
29/09/2007;18:10;Flamengo/RJ;1x0;Atlético/MG
30/09/2007;16:00;Botafogo/RJ;0x3;Goiás/GO
30/09/2007;16:00;Santos/SP;1x0;Vasco/RJ
30/09/2007;16:00;Juventude/RS;1x2;Grêmio/RS
30/09/2007;16:00;Internacional/RS;1x2;São Paulo/SP
30/09/2007;18:10;Paraná/PR;3x1;Fluminense/RJ
30/09/2007;18:10;América/RN;0x0;Palmeiras/SP
30/09/2007;18:10;Cruzeiro/MG;1x2;Figueirense/SC
03/10/2007;19:30;Palmeiras/SP;2x1;Náutico/PE
03/10/2007;19:30;Sport/PE;4x0;Goiás/GO
03/10/2007;20:30;Grêmio/RS;2x2;Atlético/MG
03/10/2007;20:30;Vasco/RJ;0x1;Juventude/RS
03/10/2007;21:45;Atlético/PR;2x0;Botafogo/RJ
03/10/2007;21:45;Fluminense/RJ;1x1;Corinthians/SP
03/10/2007;21:45;Cruzeiro/MG;0x1;Santos/SP
04/10/2007;20:30;América/RN;3x2;Paraná/PR
04/10/2007;20:30;Figueirense/SC;0x0;Internacional/RS
04/10/2007;20:30;Flamengo/RJ;1x0;São Paulo/SP
06/10/2007;18:10;Palmeiras/SP;2x0;Grêmio/RS
06/10/2007;18:10;Botafogo/RJ;1x2;Santos/SP
06/10/2007;18:10;Náutico/PE;4x1;Juventude/RS
07/10/2007;16:00;Atlético/PR;1x0;Vasco/RJ
07/10/2007;16:00;Atlético/MG;3x1;Sport/PE
07/10/2007;16:00;São Paulo/SP;0x1;Corinthians/SP
07/10/2007;16:00;Internacional/RS;2x0;América/RN
07/10/2007;18:10;Goiás/GO;0x0;Cruzeiro/MG
07/10/2007;18:10;Figueirense/SC;4x0;Paraná/PR
07/10/2007;18:10;Flamengo/RJ;0x2;Fluminense/RJ
12/10/2007;20:30;Sport/PE;0x0;Figueirense/SC
12/10/2007;20:30;Cruzeiro/MG;2x2;Náutico/PE
12/10/2007;20:30;Juventude/RS;0x0;Atlético/PR
13/10/2007;16:00;Corinthians/SP;1x1;Internacional/RS
13/10/2007;16:00;Paraná/PR;0x1;Flamengo/RJ
13/10/2007;18:10;América/RN;0x1;Atlético/MG
13/10/2007;16:00;Fluminense/RJ;1x1;São Paulo/SP
13/10/2007;18:10;Santos/SP;1x1;Palmeiras/SP
13/10/2007;18:10;Grêmio/RS;2x1;Goiás/GO
14/10/2007;16:00;Vasco/RJ;2x1;Botafogo/RJ
18/10/2007;21:45;Vasco/RJ;1x2;Flamengo/RJ
20/10/2007;18:10;Palmeiras/SP;3x0;Paraná/PR
20/10/2007;18:10;Goiás/GO;5x3;Fluminense/RJ
20/10/2007;18:10;Botafogo/RJ;3x1;Sport/PE
21/10/2007;17:00;Atlético/PR;2x0;América/RN
21/10/2007;16:00;Náutico/PE;1x0;Corinthians/SP
21/10/2007;16:00;Atlético/MG;1x0;Vasco/RJ
21/10/2007;16:00;São Paulo/SP;1x0;Cruzeiro/MG
21/10/2007;18:10;Figueirense/SC;1x0;Santos/SP
21/10/2007;18:10;Internacional/RS;3x0;Juventude/RS
21/10/2007;18:10;Flamengo/RJ;2x0;Grêmio/RS
27/10/2007;18:10;Fluminense/RJ;1x1;Atlético/MG
27/10/2007;18:10;Cruzeiro/MG;1x1;Atlético/PR
27/10/2007;18:10;Santos/SP;3x0;Goiás/GO
28/10/2007;17:00;Corinthians/SP;2x1;Figueirense/SC
28/10/2007;18:10;Paraná/PR;1x0;Internacional/RS
28/10/2007;16:00;América/RN;0x1;Flamengo/RJ
28/10/2007;16:00;Sport/PE;1x2;São Paulo/SP
28/10/2007;18:10;Juventude/RS;1x1;Botafogo/RJ
28/10/2007;16:00;Grêmio/RS;4x3;Náutico/PE
28/10/2007;18:10;Vasco/RJ;2x2;Palmeiras/SP
31/10/2007;19:30;Atlético/PR;2x0;Grêmio/RS
31/10/2007;19:30;Figueirense/SC;0x2;Fluminense/RJ
31/10/2007;20:30;Atlético/MG;0x0;Paraná/PR
31/10/2007;21:45;Goiás/GO;2x3;Vasco/RJ
31/10/2007;21:45;Náutico/PE;1x2;Santos/SP
31/10/2007;21:45;São Paulo/SP;3x0;América/RN
31/10/2007;21:45;Flamengo/RJ;2x1;Corinthians/SP
01/11/2007;20:30;Palmeiras/SP;0x1;Juventude/RS
01/11/2007;20:30;Botafogo/RJ;4x1;Cruzeiro/MG
01/11/2007;20:30;Internacional/RS;0x0;Sport/PE
03/11/2007;18:10;Grêmio/RS;1x2;Figueirense/SC
03/11/2007;18:10;Paraná/PR;1x0;Goiás/GO
03/11/2007;18:10;Fluminense/RJ;2x1;Náutico/PE
04/11/2007;16:00;Cruzeiro/MG;3x1;Flamengo/RJ
04/11/2007;16:00;Santos/SP;2x2;Atlético/MG
04/11/2007;17:00;Corinthians/SP;2x2;Atlético/PR
04/11/2007;18:10;América/RN;1x1;Botafogo/RJ
04/11/2007;18:10;Sport/PE;3x1;Palmeiras/SP
04/11/2007;18:10;Vasco/RJ;1x2;Internacional/RS
07/11/2007;21:45;Juventude/RS;2x0;São Paulo/SP
10/11/2007;18:10;Botafogo/RJ;3x2;Paraná/PR
10/11/2007;18:10;Náutico/PE;4x0;América/RN
10/11/2007;18:10;Internacional/RS;1x0;Cruzeiro/MG
11/11/2007;16:00;Goiás/GO;1x1;Corinthians/SP
11/11/2007;16:00;Figueirense/SC;3x3;Vasco/RJ
11/11/2007;17:00;Atlético/PR;0x0;Sport/PE
11/11/2007;18:10;Atlético/MG;4x1;Juventude/RS
11/11/2007;18:10;São Paulo/SP;1x0;Grêmio/RS
11/11/2007;18:10;Flamengo/RJ;1x0;Santos/SP
14/11/2007;21:45;Palmeiras/SP;1x0;Fluminense/RJ
24/11/2007;18:10;América/RN;0x3;Grêmio/RS
24/11/2007;18:10;Fluminense/RJ;3x2;Juventude/RS
25/11/2007;16:00;São Paulo/SP;2x2;Botafogo/RJ
25/11/2007;16:00;Internacional/RS;2x1;Palmeiras/SP
25/11/2007;18:10;Paraná/PR;2x3;Santos/SP
25/11/2007;18:10;Sport/PE;1x0;Cruzeiro/MG
25/11/2007;18:10;Flamengo/RJ;2x0;Atlético/PR
28/11/2007;21:45;Corinthians/SP;0x1;Vasco/RJ
28/11/2007;21:45;Atlético/MG;4x1;Goiás/GO
28/11/2007;21:45;Figueirense/SC;2x0;Náutico/PE
02/12/2007;16:00;Palmeiras/SP;1x3;Atlético/MG
02/12/2007;16:00;Atlético/PR;2x1;São Paulo/SP
02/12/2007;16:00;Goiás/GO;2x1;Internacional/RS
02/12/2007;16:00;Botafogo/RJ;1x1;Figueirense/SC
02/12/2007;16:00;Náutico/PE;1x0;Flamengo/RJ
02/12/2007;16:00;Cruzeiro/MG;2x0;América/RN
02/12/2007;16:00;Santos/SP;2x4;Fluminense/RJ
02/12/2007;16:00;Juventude/RS;2x1;Sport/PE
